Id,Title,Geography ISO,Documents,Category,Events,Sectors,Instruments,Frameworks,Responses,Natural Hazards,Document Type,Year,Language,Keywords
9738,"Law n ° 2016-1888 of December 28, 2016 of modernization, development and protection of mountain territories (1)",FRA,https://www.legifrance.gouv.fr/loda/id/LEGIARTI000033725056/2016-12-30/|fr,legislative,"28/12/2016|Law passed||;02/11/2020|Law amended|Law was passed in 1985, but the climate-related clauses were added in 2020|",Environment;Rural;Social development;Tourism,"Capacity building|Governance;Processes, plans and strategies|Governance",,Adaptation;Mitigation,,Law,2016,French,Mountain
10307,The national ecological transition strategy towards sustainable development 2015-2020,FRA,https://www.ecologie.gouv.fr/strategie-nationale-transition-ecologique-vers-developpement-durable-2015-2020|fr,executive,25/12/2015|Approved||,Economy-wide;Social development,"Processes, plans and strategies|Governance;Subnational and citizen participation|Governance;International cooperation|Governance;Education, training and knowledge dissemination|Information;Research & Development, knowledge generation|Information",,Adaptation;Mitigation,,Strategy,2019,French,
10307,National ecological transition strategy towards sustainable development,FRA,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbkVPIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--adb09778391a847731778684b36250eb13a0662d/SNTEDD%20-%20La%20strat%C3%A9gie.pdf|fr,executive,25/12/2015|Approved||,Economy-wide;Social development,"Processes, plans and strategies|Governance;Subnational and citizen participation|Governance;International cooperation|Governance;Education, training and knowledge dissemination|Information;Research & Development, knowledge generation|Information",,Adaptation;Mitigation,,Strategy,2015,French,
10388,"Decree of March 14, 2016 validating the ""Adverse"" program within the framework of the system of energy savings certificates",FRA,https://www.legifrance.gouv.fr/jorf/id/JORFSCTA000032303780|fr,executive,16/03/2016|Approved||;31/10/2021|Amended||,Energy;Transport,Subsidies|Economic;Provision of climate funds|Direct Investment,,Mitigation,,Decree,2016,French,Transport;Energy;Ev;Electromobility
10388,"Decree of December 10, 2021 creating a program as part of the system of energy savings certificates",FRA,https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000044546141|fr,executive,16/03/2016|Approved||;31/10/2021|Amended||,Energy;Transport,Subsidies|Economic;Provision of climate funds|Direct Investment,,Mitigation,,Decree,2021,French,Transport;Energy;Ev;Electromobility
10388,The Recharge terminal financing program for electric vehicle,FRA,https://advenir.mobi|fr,executive,16/03/2016|Approved||;31/10/2021|Amended||,Energy;Transport,Subsidies|Economic;Provision of climate funds|Direct Investment,,Mitigation,,Programme,,French,Transport;Energy;Ev;Electromobility
10488,Bonus bike,FRA,https://www.service-public.fr/particuliers/vosdroits/F35475|fr,executive,29/12/2017|Passed||;30/05/2020|Amended||;23/07/2021|Amended||,Transport,Subsidies|Economic,,Mitigation,,Programme,,French,Cycling;modal shift;electromobility
10488,Energy Code: Sub-section 1: Award conditions (Articles D251-1 to D251-6),FRA,https://www.legifrance.gouv.fr/codes/section_lc/LEGITEXT000023983208/LEGISCTA000031748203|fr,executive,29/12/2017|Passed||;30/05/2020|Amended||;23/07/2021|Amended||,Transport,Subsidies|Economic,,Mitigation,,Law,,French,Cycling;modal shift;electromobility
10488,Energy Code: Sub-section 2: amounts and methods of payment of aid (articles D251-7 to D251-13),FRA,https://www.legifrance.gouv.fr/codes/id/LEGISCTA000031748217/|fr,executive,29/12/2017|Passed||;30/05/2020|Amended||;23/07/2021|Amended||,Transport,Subsidies|Economic,,Mitigation,,Law,,French,Cycling;modal shift;electromobility
10488,"Decree n ° 2021-977 of July 23, 2021 relating to aid for the acquisition or rental of little polluting vehicles Decree n ° 2021-977 of July 23, 2021 relating to aid for the acquisition or rental of little polluting vehicles",FRA,https://www.legifrance.gouv.fr/loda/id/JORFTEXT000043852172|fr,executive,29/12/2017|Passed||;30/05/2020|Amended||;23/07/2021|Amended||,Transport,Subsidies|Economic,,Mitigation,,Decree,2021,French,Cycling;modal shift;electromobility
10488,Official Journal of the French Republic,FRA,https://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000042184845|fr,executive,29/12/2017|Passed||;30/05/2020|Amended||;23/07/2021|Amended||,Transport,Subsidies|Economic,,Mitigation,,Decree,,French,Cycling;modal shift;electromobility
10488,"Decree n ° 2020-656 of May 30, 2020 relating to aid for the acquisition or rental of little polluting vehicles",FRA,https://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000041938774|fr,executive,29/12/2017|Passed||;30/05/2020|Amended||;23/07/2021|Amended||,Transport,Subsidies|Economic,,Mitigation,,Decree,2020,French,Cycling;modal shift;electromobility
10488,"Order of December 29, 2017 relating to the management methods for the acquisition and rental of little polluting vehicles",FRA,https://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000036340821|fr,executive,29/12/2017|Passed||;30/05/2020|Amended||;23/07/2021|Amended||,Transport,Subsidies|Economic,,Mitigation,,Order,2017,French,Cycling;modal shift;electromobility
10499,France’s recovery and resilience plan,FRA,https://ec.europa.eu/info/business-economy-euro/recovery-coronavirus/recovery-and-resilience-facility/frances-recovery-and-resilience-plan_en|en,executive,01/04/2021|Approved||,Buildings;Economy-wide;Energy;Industry;Residential and Commercial;Transport,"Subsidies|Economic;Capacity building|Governance;Processes, plans and strategies|Governance",,Mitigation,,Plan,2021,English,Hydrogen;covid19;Rail;Energy Efficiency
10499,Recovery and resilience plan for France - EU Decision,FRA,https://www.consilium.europa.eu/en/documents-publications/public-register/public-register-search/results/?WordsInSubject=&WordsInText=&DocumentNumber=10162%2F21&InterinstitutionalFiles=&DocumentDateFrom=&DocumentDateTo=&MeetingDateFrom=&MeetingDateTo=&DocumentLanguage=EN&OrderBy=DOCUMENT_DATE+DESC&ctl00%24ctl00%24cpMain%24cpMain%24btnSubmit=|en,executive,01/04/2021|Approved||,Buildings;Economy-wide;Energy;Industry;Residential and Commercial;Transport,"Subsidies|Economic;Capacity building|Governance;Processes, plans and strategies|Governance",,Mitigation,,EU Decision,2021,English,Hydrogen;covid19;Rail;Energy Efficiency
10499,National recovery and resilience plan,FRA,https://www.economie.gouv.fr/files/files/directions_services/plan-de-relance/PNRR%20Francais.pdf|fr,executive,01/04/2021|Approved||,Buildings;Economy-wide;Energy;Industry;Residential and Commercial;Transport,"Subsidies|Economic;Capacity building|Governance;Processes, plans and strategies|Governance",,Mitigation,,Plan,2021,French,Hydrogen;covid19;Rail;Energy Efficiency
10499,France’s recovery and resilience plan,FRA,https://ec.europa.eu/info/sites/default/files/france-recovery-resilience-factsheet_en.pdf|en,executive,01/04/2021|Approved||,Buildings;Economy-wide;Energy;Industry;Residential and Commercial;Transport,"Subsidies|Economic;Capacity building|Governance;Processes, plans and strategies|Governance",,Mitigation,,Plan,2021,English,Hydrogen;covid19;Rail;Energy Efficiency
10188, Resolution on the Creation of a Board of Climate Change,Georgian,https://www.matsne.gov.ge/ka/document/view/4780380?publication=0|ka,executive,13/01/2021|Approved||,Public Sector,Capacity building|Governance;Institutional mandates|Governance,,Adaptation;Mitigation,,Resolution,,Georgian,
10188," Resolution No. 214 on the Amendment to Resolution No. 54 of the Government of Georgia of January 23, 2020 on the Creation of the Climate Change Council",Georgian,https://www.matsne.gov.ge/ka/document/view/5167071?publication=0|ka,executive,13/01/2021|Approved||,Public Sector,Capacity building|Governance;Institutional mandates|Governance,,Adaptation;Mitigation,,Resolution,,Georgian,
10377,2021-2023 Climate Action Plan_ENG,Georgian,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcTBPIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--7760465d29a8f14cbe7d083eb4ec73668167b477/2021-2023%20Climate%20Action%20Plan_ENG.docx|en,executive,01/06/2021|Adopted||,Economy-wide,"Processes, plans and strategies|Governance",,Mitigation,,Plan,2021,English,
10400,On Promoting The Generation And Consumption Of Energy From Renewable Sources,Georgian,https://matsne.gov.ge/en/document/view/4737753?publication=1|en,legislative,20/12/2019|Approved||;15/07/2020|Amended||,Energy,Subsidies|Economic;Capacity building|Governance;MRV|Governance;International cooperation|Governance,,Mitigation,,Law,2019,English,Renewables;Biofuels
10400,On Changes to the Law on Production and Use of Energy from Renewable Sources,Georgian,https://matsne.gov.ge/ka/document/view/4912479?publication=0|ka,legislative,20/12/2019|Approved||;15/07/2020|Amended||,Energy,Subsidies|Economic;Capacity building|Governance;MRV|Governance;International cooperation|Governance,,Mitigation,,Law,2020,Georgian,Renewables;Biofuels
10413,Law of Georgia Chapter I. General Provisions,Georgian,http://faolex.fao.org/docs/pdf/geo206590.pdf|ka,legislative,02/11/2021|Approved||,Agriculture;LULUCF,Nature based solutions and ecosystem restoration|Direct Investment,,Adaptation;Mitigation,,Law,,Georgian,
10413,On approval of the state program of inventory of windbreak (field protection) strips,Georgian,https://matsne.gov.ge/ka/document/view/5192433?publication=0|ka,legislative,02/11/2021|Approved||,Agriculture;LULUCF,Nature based solutions and ecosystem restoration|Direct Investment,,Adaptation;Mitigation,,Programme,2021,Georgian,
10413,On the approval of the windbreak inventory plan,Georgian,https://matsne.gov.ge/ka/document/view/5367256?publication=0|ka,legislative,02/11/2021|Approved||,Agriculture;LULUCF,Nature based solutions and ecosystem restoration|Direct Investment,,Adaptation;Mitigation,,Resolution,2022,Georgian,
1251,German adaptation strategy to climate change,DEU,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbWtKIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--ad384273fe09cba35351c1510bd4bee3bebc1fc1/f|,executive,17/12/2008|Law passed||;25/12/2011|Last amendment||,,"Zoning & Spatial Planning|Regulation;Processes, plans and strategies|Governance;Research & Development, knowledge generation|Information",Adaptation,Adaptation,Flooding;Droughts;Cyclones;Tsunamis;Hail/Frost;Storms;Hurricanes;Landslides;Wildfires;Changes In Soil Quality;Sea Level Rise;Changes In Groundwater;Changes In Average Precipitation;Changes In Surface Water;Loss Of Snow Cover,Strategy,2008,German,Adaptation
1251,German adaptation strategy to climate change,DEU,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbW9KIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--52ad93022def6fcc5048c30ea6903e3b7f28bdc6/f|,executive,17/12/2008|Law passed||;25/12/2011|Last amendment||,,"Zoning & Spatial Planning|Regulation;Processes, plans and strategies|Governance;Research & Development, knowledge generation|Information",Adaptation,Adaptation,Flooding;Droughts;Cyclones;Tsunamis;Hail/Frost;Storms;Hurricanes;Landslides;Wildfires;Changes In Soil Quality;Sea Level Rise;Changes In Groundwater;Changes In Average Precipitation;Changes In Surface Water;Loss Of Snow Cover,Strategy,2008,German,Adaptation
1254,Law on the electricity and gas supply (Energy Industry Act - EnWG),DEU,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaFVLIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--7a0038dca5def7e94b1cf914b41ea579ef6641fb/f|de,legislative,13/07/2005|Law passed||;25/12/2011|Law amended||;18/05/2021|Amended||,Energy,"Capacity building|Governance;Education, training and knowledge dissemination|Information",,Mitigation,,Law,2005,German,Institutions / Administrative Arrangements;Energy Supply;Energy Demand;Hydrogen
1254,Law on the electricity and gas supply (Energy Industry Act - EnWG),DEU,http://www.gesetze-im-internet.de/enwg_2005/BJNR197010005.html|de,legislative,13/07/2005|Law passed||;25/12/2011|Law amended||;18/05/2021|Amended||,Energy,"Capacity building|Governance;Education, training and knowledge dissemination|Information",,Mitigation,,Law,2005,German,Institutions / Administrative Arrangements;Energy Supply;Energy Demand;Hydrogen
2072,Law for the expansion of renewable energies (Renewable Energy Sources Act - EEG 2017),DEU,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdTBIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--37411ac97fc767b295753e19589af3aa27d34088/f|de,legislative,25/02/2000|Law passed||;08/07/2016|Amendmed||;21/12/2020|Amended||,Energy;Industry;Residential and Commercial,"Subsidies|Economic;Tax incentives|Economic;Capacity building|Governance;Processes, plans and strategies|Governance",,Mitigation,,Law,2014,German,Energy Supply;Renewables
2072,Law for the expansion of renewable energies (Renewable Energy Sources Act - EEG 2021),DEU,https://www.gesetze-im-internet.de/eeg_2014/EEG_2021.pdf|de,legislative,25/02/2000|Law passed||;08/07/2016|Amendmed||;21/12/2020|Amended||,Energy;Industry;Residential and Commercial,"Subsidies|Economic;Tax incentives|Economic;Capacity building|Governance;Processes, plans and strategies|Governance",,Mitigation,,Law,2014,German,Energy Supply;Renewables
8934,Law on the development and promotion of wind energy at sea (Windergie-on-Seee Act-Windseeg),DEU,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBb2dGIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--3d642c2bab212b54b2038274c52c405fcc6404da/f|de,legislative,01/01/2017|Law passed||;03/06/2020|Amended||,Energy,"Processes, plans and strategies|Governance",,Mitigation,,Law,2016,German,Energy Supply
8934,Offshore Wind Energy Act (WindSeeG 2017),DEU,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBb2tGIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--71195783e4189cfdd234981b13564f1dde7db528/f|en,legislative,01/01/2017|Law passed||;03/06/2020|Amended||,Energy,"Processes, plans and strategies|Governance",,Mitigation,,Law,2017,English,Energy Supply
8934,Law on the development and promotion of wind energy at sea (Windergie-on-Seee Act-Windseeg),DEU,http://www.gesetze-im-internet.de/windseeg/WindSeeG.pdf|de,legislative,01/01/2017|Law passed||;03/06/2020|Amended||,Energy,"Processes, plans and strategies|Governance",,Mitigation,,Law,2016,German,Energy Supply
8934,Law on the development and promotion of wind energy at sea (Windergie-on-Seee Act-Windseeg),DEU,http://www.gesetze-im-internet.de/windseeg/|de,legislative,01/01/2017|Law passed||;03/06/2020|Amended||,Energy,"Processes, plans and strategies|Governance",,Mitigation,,Law,,German,Energy Supply
9409,Federal Law Gazette Part I No. 48,DEU,https://www.bgbl.de/xaver/bgbl/start.xav?startbk=Bundesanzeiger_BGBl&start=//*[@attr_id=%27bgbl119s0010.pdf%27]#__bgbl__%2F%2F*%5B%40attr_id%3D%27bgbl119s2513.pdf%27%5D__1585596608255|de,legislative,20/12/2019|Law passed||;24/06/2021|Amended||,,Tax incentives|Economic,Mitigation,Mitigation,,Law,2019,German,Carbon Pricing
9409,Federal Climate Change Act,DEU,http://www.gesetze-im-internet.de/englisch_ksg/englisch_ksg.pdf|en,legislative,20/12/2019|Law passed||;24/06/2021|Amended||,,Tax incentives|Economic,Mitigation,Mitigation,,Act,2019,English,Carbon Pricing
9409,Reading of the Federal Climate Protection Act 2021,DEU,https://www.bmu.de/fileadmin/Daten_BMU/Download_PDF/Klimaschutz/ksg_aendg_2021_bf.pdf|de,legislative,20/12/2019|Law passed||;24/06/2021|Amended||,,Tax incentives|Economic,Mitigation,Mitigation,,Act,2021,German,Carbon Pricing
9409,Climate Change Act 2021,DEU,https://www.bundesregierung.de/breg-de/themen/klimaschutz/climate-change-act-2021-1913970|en,legislative,20/12/2019|Law passed||;24/06/2021|Amended||,,Tax incentives|Economic,Mitigation,Mitigation,,Act,2021,English,Carbon Pricing
9503,Integrated National Energy and Climate Plan,DEU,https://ec.europa.eu/energy/sites/ener/files/documents/de_final_necp_main_en.pdf|en,executive,25/12/2019|Approved||,Agriculture;Buildings;Economy-wide;Energy;Health;Transportation;Urban;Waste,"Standards, obligations and norms|Regulation;Subsidies|Economic;Tax incentives|Economic;Capacity building|Governance;Processes, plans and strategies|Governance;Subnational and citizen participation|Governance;International cooperation|Governance",,Adaptation;Mitigation,Changes In Air Quality,Plan,2019,English,Research And Development;Carbon Pricing;Energy Supply;Waste;Renewables;Subsidies;Health;Electricity
9503,Integrated national energy and climate plan,DEU,https://ec.europa.eu/energy/sites/ener/files/de_final_necp_main_de.pdf|de,executive,25/12/2019|Approved||,Agriculture;Buildings;Economy-wide;Energy;Health;Transportation;Urban;Waste,"Standards, obligations and norms|Regulation;Subsidies|Economic;Tax incentives|Economic;Capacity building|Governance;Processes, plans and strategies|Governance;Subnational and citizen participation|Governance;International cooperation|Governance",,Adaptation;Mitigation,Changes In Air Quality,Plan,2019,German,Research And Development;Carbon Pricing;Energy Supply;Waste;Renewables;Subsidies;Health;Electricity
