"Id","Name","External url","Language","Last verified on","Documentable id","Documentable type"
"2270","Full text","","","N/A","1632","Legislation"
"2269","Full text","","","N/A","4811","Legislation"
"2268","Full text","","","N/A","1633","Legislation"
"2267","Full text","","","N/A","1635","Legislation"
"2266","Full text","","","N/A","1636","Legislation"
"2265","Full text","","","N/A","1637","Legislation"
"2264","#N/A","http://www.energie.gouv.sn/sites/default/files/document%20de%20strategie_0.pdf(13-mar-18)","","03/09/2018","1615","Legislation"
"2263","Full text","","","N/A","1639","Legislation"
"2262","Full text","","","N/A","1641","Legislation"
"2261","Full text","","","N/A","1640","Legislation"
"2260","Full text","https://www.legislation.gov.uk/ukpga/2008/27/contents","","27/06/2019","1755","Legislation"
"2259","Full text","","","N/A","1260","Legislation"
"2258","Full text - part 2","","","N/A","1644","Legislation"
"2257","Full text","","","N/A","1644","Legislation"
"2256","Full text","","","N/A","1645","Legislation"
"2255","Full text","","","N/A","1646","Legislation"
"2254","Full text","","","N/A","1647","Legislation"
"2253","Full text","","","N/A","1648","Legislation"
"2252","Full text","","","N/A","1259","Legislation"
"2251","Full text","","","N/A","1703","Legislation"
"2250","Full text","","","N/A","1651","Legislation"
"2249","Full text","","","N/A","1652","Legislation"
"2248","Full text","","","N/A","1654","Legislation"
"2247","Full text","","","N/A","1653","Legislation"
"2246","Full text","","","N/A","1655","Legislation"
"2245","#N/A","http://extwprlegs1.fao.org/docs/pdf/kor169182.pdf(13-mar-18)","","03/09/2018","1657","Legislation"
"2244","Full text","","","N/A","1656","Legislation"
"2243","Full text","","","N/A","1658","Legislation"
"2242","Full text","","","N/A","1659","Legislation"
"2241","Full text","","","N/A","1660","Legislation"
"2240","Full text","","","N/A","1661","Legislation"
"2239","Full text","","","N/A","1662","Legislation"
"2238","Full text","","","N/A","1664","Legislation"
"2237","Full text","","","N/A","1663","Legislation"
"2236","Full text","","","N/A","1665","Legislation"
"2235","Full text","","","N/A","1666","Legislation"
"2234","Full text","","","N/A","1667","Legislation"
"2233","Full text","","","N/A","1668","Legislation"
"2232","2015 decree (full text)","","","N/A","1669","Legislation"
"2231","Full text (pdf)","https://www.boe.es/buscar/pdf/2011/BOE-A-2011-4117-consolidado.pdf","","30/08/0019","1669","Legislation"
"2230","Full text","","","N/A","1004","Legislation"
"2229","Full text","","","N/A","1055","Legislation"
"2228","Full text","","","N/A","1673","Legislation"
"2227","Full text","","","N/A","8109","Legislation"
"2226","Full text","","","N/A","1675","Legislation"
"2225","Full text","","","N/A","1678","Legislation"
"2224","Full text","","","N/A","1095","Legislation"
"2223","Full text - part 2","","","N/A","1680","Legislation"
"2222","Full text","","","N/A","1680","Legislation"
"2221","Full text","","","N/A","1679","Legislation"
"2220","Full text","","","N/A","1681","Legislation"
"2219","Full text","https://www.google.co.uk/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&cad=rja&uact=8&ved=0ahUKEwi57cqZ2vnTAhXQZ1AKHY0xB9sQFggjMAA&url=http%3A%2F%2Fenergy.gov.il%2FEnglish%2FLegislationLibraryE1%2FECElectricHeating.doc&usg=AFQjCNFx3X4ZYayQV9AGtfAHhNAHklWHWA&sig2=Q54A9mg0pnDP8bBJk9RvGg(18.05.17)","","03/09/2018","8267","Legislation"
"2218","Full text","","","N/A","1276","Legislation"
"2217","Full text - 2008-2021 plan (old)","","Spanish","N/A","1130","Legislation"
"2216","Full text","","","N/A","1279","Legislation"
"2215","Full text","","","N/A","1688","Legislation"
"2214","Full text","","","N/A","8274","Legislation"
"2213","Full text","","","N/A","4829","Legislation"
"2212","Full text","","","N/A","1700","Legislation"
"2211","Full text","","","N/A","1284","Legislation"
"2210","Full text","","","N/A","1152","Legislation"
"2209","Full text","","","N/A","1701","Legislation"
"2207","Full text","","","N/A","1705","Legislation"
"2206","Full text","","","N/A","1719","Legislation"
"2205","Full text","","","N/A","4830","Legislation"
"2204","Full text","","","N/A","1711","Legislation"
"2203","Full text - part 2","","","N/A","1712","Legislation"
"2202","Full text","","","N/A","1712","Legislation"
"2201","Full text","","","N/A","4275","Legislation"
"2200","Full text","","","N/A","1714","Legislation"
"2199","Full text","","","N/A","1716","Legislation"
"2198","Full text","","","N/A","1715","Legislation"
"2197","Full text - English summary","","","N/A","1169","Legislation"
"2196","Full text","","","N/A","1718","Legislation"
"2194","Full text","","","N/A","1721","Legislation"
"2193","Full text","","","N/A","4786","Legislation"
"2192","Full text","","","N/A","1724","Legislation"
"2191","Full text","","French","N/A","1229","Legislation"
"2190","Full text","","","N/A","1300","Legislation"
"2189","#N/A","http://prdrse4all.spc.int/system/files/final_version_of_tuvalu_policy_11.08.09.pdf(13-mar-18)","","03/09/2018","1727","Legislation"
"2188","Full text","","","N/A","1728","Legislation"
"2187","Full text","","","N/A","1729","Legislation"
"2186","Full text","","","N/A","1757","Legislation"
"2185","Full text","","","N/A","1732","Legislation"
"2184","Full text","","","N/A","2024","Legislation"
"2183","Full text","","","N/A","4900","Legislation"
"2182","Full text","","","N/A","1733","Legislation"
"2181","Full text","","","N/A","1736","Legislation"
"2180","Full text","","","N/A","1311","Legislation"
"2179","Full text - part 3","","","N/A","1737","Legislation"
"2178","Full text - part 2","","","N/A","1737","Legislation"
"2177","Full text","","","N/A","1737","Legislation"
"2176","Full text","","","N/A","1739","Legislation"
"2175","Full text","","","N/A","1741","Legislation"
"2174","Full text","","","N/A","1740","Legislation"
"2173","Full text","","","N/A","1742","Legislation"
"2172","Full text","","","N/A","1744","Legislation"
"2171","Full text","","","N/A","4901","Legislation"
"2170","Full text","","","N/A","1748","Legislation"
"2169","Full text","","","N/A","1264","Legislation"
"2168","Full text","","","N/A","1750","Legislation"
"2167","Full text","","","N/A","1752","Legislation"
"2166","link to official website","https://www.gov.uk/feed-in-tariffs","English","03/09/2018","1754","Legislation"
"2165","Full text","","","N/A","4281","Legislation"
"2164","Strategy (pdf)","","","N/A","2054","Legislation"
"2163","Decree (pdf)","","","N/A","2054","Legislation"
"2162","Full text","","","N/A","1758","Legislation"
"2161","Full text","","","N/A","1759","Legislation"
"2160","Full text","","","N/A","1760","Legislation"
"2159","Full text","","","N/A","1117","Legislation"
"2158","Full text","","","N/A","1763","Legislation"
"2157","#N/A","http://www.iea.org/policiesandmeasures/pams/unitedkingdom/name-22451-en.php(11/09/2017)","","03/09/2018","1764","Legislation"
"2156","Full text - part 2","","","N/A","1767","Legislation"
"2155","Full text","","","N/A","1767","Legislation"
"2154","Full text","","","N/A","1317","Legislation"
"2153","Full text","","","N/A","1317","Legislation"
"2152","Presentation","","","N/A","1328","Legislation"
"2151","Full text","","","N/A","1328","Legislation"
"2150","Full text","","","N/A","1770","Legislation"
"2149","Full text","","","N/A","1772","Legislation"
"2148","Full text","","Catalan","N/A","4902","Legislation"
"2147","Full text","","","N/A","1773","Legislation"
"2146","Full text","","","N/A","1774","Legislation"
"2145","Full text","","","N/A","4905","Legislation"
"2144","Full text","","","N/A","1776","Legislation"
"2143","Full text","","","N/A","1777","Legislation"
"2142","Full text","","","N/A","1353","Legislation"
"2141","Full text","","","N/A","1336","Legislation"
"2140","Full text","","","N/A","1333","Legislation"
"2139","Full text","","","N/A","1781","Legislation"
"2138","Full text","","","N/A","1785","Legislation"
"2137","Full text - part 2","","","N/A","1783","Legislation"
"2136","Full text","","","N/A","1783","Legislation"
"2135","Full text","","Vietnamese","N/A","1793","Legislation"
"2134","Full text","","","N/A","1786","Legislation"
"2133","Full text","","","N/A","1787","Legislation"
"2132","Full text","","","N/A","1788","Legislation"
"2131","Full text","","","N/A","1789","Legislation"
"2130","Full text","","","N/A","1354","Legislation"
"2129","Full text","","","N/A","1790","Legislation"
"2128","Full text","","Vietnamese","N/A","1792","Legislation"
"2127","Full text","","","N/A","1801","Legislation"
"2126","Full text","","Vietnamese","N/A","1794","Legislation"
"2125","Full text","","","N/A","4906","Legislation"
"2124","Full text","","","N/A","1797","Legislation"
"2123","Full text","","","N/A","1356","Legislation"
"2122","Full text","","Vietnamese","N/A","1799","Legislation"
"2121","Full text","","","N/A","1800","Legislation"
"2120","Full text - part 2","","","N/A","1798","Legislation"
"2119","Full text","","","N/A","1798","Legislation"
"2118","Full text","","","N/A","1802","Legislation"
"2117","Full text","","Vietnamese","N/A","1803","Legislation"
"2116","Full text","","","N/A","1804","Legislation"
"2115","Full text","","","N/A","1360","Legislation"
"2114","Full text","","","N/A","1807","Legislation"
"2113","Full text","","","N/A","1806","Legislation"
"2112","Full text","","","N/A","1808","Legislation"
"2111","Full text","","","N/A","1810","Legislation"
"2110","Full text","","","N/A","1376","Legislation"
"2109","Full text","","","N/A","4911","Legislation"
"2108","Full text","","","N/A","4913","Legislation"
"2107","Full text","","","N/A","1816","Legislation"
"2106","Full text","","","N/A","1816","Legislation"
"2105","Full text","","","N/A","1817","Legislation"
"2104","Full text","","","N/A","2056","Legislation"
"2103","2013 green paper (PDF)","","English","N/A","2025","Legislation"
"2102","Short version","","English","N/A","1406","Legislation"
"2101","Full text","","","N/A","2006","Legislation"
"2100","Full text","","Spanish","N/A","2007","Legislation"
"2099","Full text ","","Spanish","N/A","2008","Legislation"
"2098","Full text","","","N/A","2009","Legislation"
"2097","Full text","","","N/A","2010","Legislation"
"2096","Full text","","","N/A","2012","Legislation"
"2095","Full text","","","N/A","1417","Legislation"
"2094","Full text","","","N/A","2015","Legislation"
"2093","Full text","","","N/A","1413","Legislation"
"2092","Full text","","","N/A","2019","Legislation"
"2091","Full text","","","N/A","2018","Legislation"
"2090","Full text","","","N/A","2020","Legislation"
"2089","Full text","","","N/A","2021","Legislation"
"2088","Full text","","","N/A","4986","Legislation"
"2087","Full text","","","N/A","2023","Legislation"
"2086","Link to governmental page with most recent updates","https://www.miteco.gob.es/es/cambio-climatico/temas/impactos-vulnerabilidad-y-adaptacion/plan-nacional-adaptacion-cambio-climatico/default.aspx","","18/09/0009","1676","Legislation"
"2085","Full text","","","N/A","1676","Legislation"
"2084","Full text","","","N/A","8196","Legislation"
"2083","Full text","","","N/A","1495","Legislation"
"2082","Full text","","","N/A","2027","Legislation"
"2081","Full text","","","N/A","2029","Legislation"
"2080","Full text","","Russian","N/A","2031","Legislation"
"2079","Full text","","","N/A","2030","Legislation"
"2078","Full text","","","N/A","2034","Legislation"
"2077","Full text","","","N/A","2035","Legislation"
"2076","Full text","","","N/A","2036","Legislation"
"2075","Full text - Japanese and English","http://www.japaneselawtranslation.go.jp/law/detail/?ft=2&yo=???&x=75&y=12&ia=03&ky=&page=1&re=02","","03/09/2018","8648","Legislation"
"2074","Full text","","","N/A","2039","Legislation"
"2073","Full text","","","N/A","2041","Legislation"
"2072","Full text","","","N/A","2040","Legislation"
"2071","Full text","","","N/A","1429","Legislation"
"2070","Full text","","","N/A","4914","Legislation"
"2069","Full text","","","N/A","2042","Legislation"
"2068","Full text","","","N/A","4917","Legislation"
"2067","Full text","","","N/A","2045","Legislation"
"2066","Full text","","","N/A","2047","Legislation"
"2065","Full text","","","N/A","1600","Legislation"
"2064","Full text","","","N/A","1239","Legislation"
"2063","Full text","","","N/A","1670","Legislation"
"2062","Full text","","","N/A","1677","Legislation"
"2061","Full text","","","N/A","2057","Legislation"
"2060","Full text (PDF)","","English","N/A","4266","Legislation"
"2059","Full text","","","N/A","2058","Legislation"
"2058","Full text","","","N/A","2060","Legislation"
"2057","Full text","","","N/A","2061","Legislation"
"2056","Full text","","","N/A","1339","Legislation"
"2055","Full text","","","N/A","1343","Legislation"
"2054","Full text","","","N/A","1345","Legislation"
"2053","Full text","","","N/A","1344","Legislation"
"2052","Full text","","","N/A","2066","Legislation"
"2051","Full text","","","N/A","4924","Legislation"
"2050","Full text","","","N/A","2069","Legislation"
"2049","Full text","","","N/A","4323","Legislation"
"2048","Full text","","","N/A","1346","Legislation"
"2047","Full text","","German","N/A","2072","Legislation"
"2046","Full text","","","N/A","2071","Legislation"
"2045","Full text","","","N/A","2073","Legislation"
"2044","Full text","","","N/A","8119","Legislation"
"2043","Full text","","","N/A","2074","Legislation"
"2042","Full text","","","N/A","1702","Legislation"
"2041","Full text","","","N/A","1717","Legislation"
"2040","Full text","","","N/A","4002","Legislation"
"2039","Full text","","","N/A","4005","Legislation"
"2038","Full text","","","N/A","4925","Legislation"
"2036","Full text (PDF)","","Korean","N/A","1650","Legislation"
"2035","Full text","","","N/A","4928","Legislation"
"2034","Full text","","","N/A","4930","Legislation"
"2033","Full text","","","N/A","4018","Legislation"
"2032","Full text","","","N/A","4019","Legislation"
"2031","Full text","","","N/A","4931","Legislation"
"2030","Full text","","","N/A","4042","Legislation"
"2029","Full text","","","N/A","4945","Legislation"
"2028","Full text","","","N/A","4054","Legislation"
"2027","Full text","http://www.me.go.kr/home/web/board/read.do?pagerOffset=0&maxPageItems=10&maxIndexPages=10&searchKey=&searchValue=&menuId=286&orgCd=&boardId=886420&boardMasterId=1&boardCategoryId=&decorator","","03/09/2018","2037","Legislation"
"2026","Full text","http://www.me.go.kr/home/file/readDownloadFile.do","","08/12/2019","2037","Legislation"
"2025","Full text","","","N/A","4984","Legislation"
"2024","Full text","","","N/A","4056","Legislation"
"2023","Full text","","","N/A","8232","Legislation"
"2022","Full text","","","N/A","4946","Legislation"
"2021","Full text","","","N/A","4066","Legislation"
"2020","Full text","","","N/A","8578","Legislation"
"2019","Full text","","","N/A","4080","Legislation"
"2018","Full text","","","N/A","4081","Legislation"
"2017","Full text","","","N/A","4097","Legislation"
"2016","Full text","","","N/A","4106","Legislation"
"2015","Full text","","","N/A","4107","Legislation"
"2014","Full text","","","N/A","4119","Legislation"
"2013","Full text","","","N/A","4120","Legislation"
